timestamp,municipality_id,usage,total_capacity
2017-06-07 15:30:32,0,429,2813
2017-06-07 15:30:32,3,1139,1930
2017-06-07 15:30:32,5,168,587
2017-06-07 15:30:32,2,591,697
2017-06-07 15:30:32,8,1013,2947
2017-06-07 15:30:32,6,1014,3113
2017-06-07 15:30:32,4,2263,3893
2017-06-07 15:57:31,8,968,2947
2017-06-07 15:57:31,9,573,1332
2017-06-07 15:57:31,6,945,3113
2017-06-07 15:57:31,3,1060,1930
2017-06-07 15:57:31,1,249,397
2017-06-07 15:57:31,4,2132,3893
2017-06-07 15:57:31,7,1115,2019
2017-06-07 15:57:31,5,167,587
2017-06-07 15:57:31,2,551,697
2017-06-07 15:57:31,0,404,2813
2017-06-07 16:30:29,3,915,1930
2017-06-07 16:30:29,6,905,3113
2017-06-07 16:30:29,5,141,587
2017-06-07 16:30:29,7,1075,2019
2017-06-07 16:30:29,2,544,697
2017-06-07 16:30:29,4,1839,3893
2017-06-07 16:30:29,9,540,1332
2017-06-07 16:30:29,8,895,2947
2017-06-07 16:30:29,1,225,397
2017-06-07 16:30:29,0,350,2813
2017-06-08 07:57:38,1,65,397
2017-06-08 07:57:38,7,700,2019
2017-06-08 07:57:38,5,67,587
2017-06-08 07:57:38,2,401,697
2017-06-08 07:57:38,6,637,3113
2017-06-08 07:57:38,8,352,2947
2017-06-08 07:57:38,4,533,3893
2017-06-08 07:57:38,9,308,1332
2017-06-08 07:57:38,3,313,1930
2017-06-08 07:57:38,0,95,2813
2017-06-08 08:30:37,2,402,697
2017-06-08 08:30:37,4,586,3893
2017-06-08 08:30:37,8,376,2947
2017-06-08 08:30:37,7,720,2019
2017-06-08 08:30:37,5,70,587
2017-06-08 08:30:37,9,327,1332
2017-06-08 08:30:37,0,119,2813
2017-06-08 08:30:37,6,653,3113
2017-06-08 08:30:37,1,79,397
2017-06-08 08:30:37,3,346,1930
2017-06-08 08:57:34,6,683,3113
2017-06-08 08:57:34,7,766,2019
2017-06-08 08:57:34,1,101,397
2017-06-08 08:57:34,5,84,587
2017-06-08 08:57:34,3,406,1930
2017-06-08 08:57:34,2,409,697
2017-06-08 08:57:34,9,366,1332
2017-06-08 08:57:34,0,158,2813
2017-06-08 08:57:34,8,411,2947
2017-06-08 08:57:34,4,671,3893
2017-06-08 09:30:37,7,831,2019
2017-06-08 09:30:37,5,113,587
2017-06-08 09:30:37,2,430,697
2017-06-08 09:30:37,9,410,1332
2017-06-08 09:30:37,1,137,397
2017-06-08 09:30:37,6,711,3113
2017-06-08 09:30:37,4,772,3893
2017-06-08 09:30:37,8,442,2947
2017-06-08 09:30:37,3,464,1930
2017-06-08 09:30:37,0,204,2813
2017-06-08 10:04:34,8,490,2947
2017-06-08 10:04:34,6,742,3113
2017-06-08 10:04:34,9,469,1332
2017-06-08 10:04:34,4,916,3893
2017-06-08 10:04:34,5,167,587
2017-06-08 10:04:34,0,265,2813
2017-06-08 10:04:34,7,900,2019
2017-06-08 10:04:34,3,541,1930
2017-06-08 10:04:34,2,440,697
2017-06-08 10:04:34,1,179,397
2017-06-08 10:30:34,1,207,397
2017-06-08 10:30:34,0,312,2813
2017-06-08 10:30:34,5,200,587
2017-06-08 10:30:34,7,939,2019
2017-06-08 10:30:34,6,768,3113
2017-06-08 10:30:34,3,593,1930
2017-06-08 10:30:34,4,1010,3893
2017-06-08 10:30:34,9,497,1332
2017-06-08 10:30:34,8,527,2947
2017-06-08 10:30:34,2,451,697
2017-06-08 10:57:34,5,232,587
2017-06-08 10:57:34,6,797,3113
2017-06-08 10:57:34,8,552,2947
2017-06-08 10:57:34,7,964,2019
2017-06-08 10:57:34,0,358,2813
2017-06-08 10:57:34,3,635,1930
2017-06-08 10:57:34,1,225,397
2017-06-08 10:57:34,2,455,697
2017-06-08 10:57:34,9,518,1332
2017-06-08 10:57:34,4,1078,3893
2017-06-08 11:30:38,5,263,587
2017-06-08 11:30:38,3,710,1930
2017-06-08 11:30:38,8,567,2947
2017-06-08 11:30:38,9,539,1332
2017-06-08 11:30:38,7,996,2019
2017-06-08 11:30:38,2,466,697
2017-06-08 11:30:38,0,397,2813
2017-06-08 11:30:38,4,1199,3893
2017-06-08 11:30:38,1,242,397
2017-06-08 11:30:38,6,827,3113
2017-06-08 12:04:34,0,437,2813
2017-06-08 12:04:34,3,772,1930
2017-06-08 12:04:34,1,262,397
2017-06-08 12:04:34,4,1322,3893
2017-06-08 12:04:34,8,594,2947
2017-06-08 12:04:34,7,1056,2019
2017-06-08 12:04:34,9,578,1332
2017-06-08 12:04:34,2,487,697
2017-06-08 12:04:34,5,315,587
2017-06-08 12:04:34,6,868,3113
2017-06-08 12:30:36,3,814,1930
2017-06-08 12:30:36,8,620,2947
2017-06-08 12:30:36,4,1405,3893
2017-06-08 12:30:36,6,907,3113
2017-06-08 12:30:36,0,466,2813
2017-06-08 12:30:36,2,506,697
2017-06-08 12:30:36,9,616,1332
2017-06-08 12:30:36,1,279,397
2017-06-08 12:30:36,5,329,587
2017-06-08 12:30:36,7,1113,2019
2017-06-08 13:04:39,5,357,587
2017-06-08 13:04:39,6,964,3113
2017-06-08 13:04:39,9,681,1332
2017-06-08 13:04:39,4,1488,3893
2017-06-08 13:04:39,0,511,2813
2017-06-08 13:04:39,2,538,697
2017-06-08 13:04:39,8,676,2947
2017-06-08 13:04:39,3,864,1930
2017-06-08 13:04:39,7,1210,2019
2017-06-08 13:04:39,1,310,397
2017-06-08 13:30:36,0,551,2813
2017-06-08 13:30:36,8,729,2947
2017-06-08 13:30:36,7,1266,2019
2017-06-08 13:30:36,9,727,1332
2017-06-08 13:30:36,4,1510,3893
2017-06-08 13:30:36,3,884,1930
2017-06-08 13:30:36,6,1000,3113
2017-06-08 13:30:36,5,366,587
2017-06-08 13:30:36,1,339,397
2017-06-08 13:30:36,2,548,697
2017-06-08 14:03:38,9,774,1332
2017-06-08 14:03:38,2,581,697
2017-06-08 14:03:38,6,1067,3113
2017-06-08 14:03:38,3,926,1930
2017-06-08 14:03:38,4,1560,3893
2017-06-08 14:03:38,8,767,2947
2017-06-08 14:03:38,0,579,2813
2017-06-08 14:03:38,7,1346,2019
2017-06-08 14:03:38,5,404,587
2017-06-08 14:03:38,1,350,397
2017-06-08 14:30:35,3,934,1930
2017-06-08 14:30:35,6,1108,3113
2017-06-08 14:30:35,4,1588,3893
2017-06-08 14:30:35,8,794,2947
2017-06-08 14:30:35,5,409,587
2017-06-08 14:30:35,0,588,2813
2017-06-08 14:30:35,9,804,1332
2017-06-08 14:30:35,2,602,697
2017-06-08 14:30:35,7,1397,2019
2017-06-08 14:30:35,1,354,397
2017-06-08 14:57:41,4,1609,3893
2017-06-08 14:57:41,3,963,1930
2017-06-08 14:57:41,5,404,587
2017-06-08 14:57:41,0,589,2813
2017-06-08 14:57:41,1,346,397
2017-06-08 14:57:41,9,796,1332
2017-06-08 14:57:41,7,1396,2019
2017-06-08 14:57:41,6,1127,3113
2017-06-08 14:57:41,2,609,697
2017-06-08 14:57:41,8,808,2947
2017-06-08 15:30:39,0,584,2813
2017-06-08 15:30:39,5,415,587
2017-06-08 15:30:39,9,816,1332
2017-06-08 15:30:39,2,623,697
2017-06-08 15:30:39,1,353,397
2017-06-08 15:30:39,8,811,2947
2017-06-08 15:30:39,7,1430,2019
2017-06-08 15:30:39,6,1127,3113
2017-06-08 15:30:39,3,933,1930
2017-06-08 15:30:39,4,1586,3893
2017-06-08 16:04:39,0,582,2813
2017-06-08 16:04:39,3,874,1930
2017-06-08 16:04:39,1,347,397
2017-06-08 16:04:39,8,819,2947
2017-06-08 16:04:39,9,790,1332
2017-06-08 16:04:39,6,1131,3113
2017-06-08 16:04:39,4,1473,3893
2017-06-08 16:04:39,5,390,587
2017-06-08 16:04:39,7,1402,2019
2017-06-08 16:04:39,2,621,697
2017-06-08 16:30:42,8,793,2947
2017-06-08 16:30:42,4,1331,3893
2017-06-08 16:30:42,2,619,697
2017-06-08 16:30:42,7,1346,2019
2017-06-08 16:30:42,5,374,587
2017-06-08 16:30:42,0,546,2813
2017-06-08 16:30:42,9,736,1332
2017-06-08 16:30:42,3,791,1930
2017-06-08 16:30:42,6,1135,3113
2017-06-08 16:30:42,1,305,397
2017-06-09 08:04:40,8,395,2947
2017-06-09 08:04:40,0,110,2813
2017-06-09 08:04:40,5,51,587
2017-06-09 08:04:40,2,297,697
2017-06-09 08:04:40,4,570,3893
2017-06-09 08:04:40,1,98,397
2017-06-09 08:04:40,7,648,2019
2017-06-09 08:04:40,6,537,3113
2017-06-09 08:04:40,3,294,1930
2017-06-09 08:04:40,9,360,1332
2017-06-09 08:30:45,4,539,3893
2017-06-09 08:30:45,2,297,697
2017-06-09 08:30:45,3,257,1930
2017-06-09 08:30:45,8,396,2947
2017-06-09 08:30:45,1,101,397
2017-06-09 08:30:45,7,650,2019
2017-06-09 08:30:45,0,116,2813
2017-06-09 08:30:45,6,539,3113
2017-06-09 08:30:45,5,51,587
2017-06-09 08:30:45,9,362,1332
2017-06-09 09:04:46,9,377,1332
2017-06-09 09:04:46,4,552,3893
2017-06-09 09:04:46,0,139,2813
2017-06-09 09:04:46,7,663,2019
2017-06-09 09:04:46,5,52,587
2017-06-09 09:04:46,6,544,3113
2017-06-09 09:04:46,3,268,1930
2017-06-09 09:04:46,8,408,2947
2017-06-09 09:04:46,1,116,397
2017-06-09 09:04:46,2,295,697
2017-06-09 09:30:45,6,570,3113
2017-06-09 09:30:45,0,167,2813
2017-06-09 09:30:45,9,390,1332
2017-06-09 09:30:45,8,422,2947
2017-06-09 09:30:45,3,291,1930
2017-06-09 09:30:45,2,301,697
2017-06-09 09:30:45,1,127,397
2017-06-09 09:30:45,5,52,587
2017-06-09 09:30:45,4,584,3893
2017-06-09 09:30:45,7,682,2019
2017-06-09 09:57:41,8,439,2947
2017-06-09 09:57:41,6,586,3113
2017-06-09 09:57:41,9,378,1332
2017-06-09 09:57:41,3,306,1930
2017-06-09 09:57:41,7,678,2019
2017-06-09 09:57:41,5,59,587
2017-06-09 09:57:41,1,138,397
2017-06-09 09:57:41,4,604,3893
2017-06-09 09:57:41,2,309,697
2017-06-09 09:57:41,0,185,2813
2017-06-09 10:30:43,5,73,587
2017-06-09 10:30:43,1,165,397
2017-06-09 10:30:43,0,239,2813
2017-06-09 10:30:43,2,312,697
2017-06-09 10:30:43,8,481,2947
2017-06-09 10:30:43,4,635,3893
2017-06-09 10:30:43,7,709,2019
2017-06-09 10:30:43,6,612,3113
2017-06-09 10:30:43,3,317,1930
2017-06-09 10:30:43,9,406,1332
2017-06-09 11:04:44,9,464,1332
2017-06-09 11:04:44,6,633,3113
2017-06-09 11:04:44,5,109,587
2017-06-09 11:04:44,4,682,3893
2017-06-09 11:04:44,7,764,2019
2017-06-09 11:04:44,1,204,397
2017-06-09 11:04:44,8,526,2947
2017-06-09 11:04:44,3,341,1930
2017-06-09 11:04:44,0,307,2813
2017-06-09 11:04:44,2,309,697
2017-06-09 11:30:41,1,231,397
2017-06-09 11:30:41,6,669,3113
2017-06-09 11:30:41,7,821,2019
2017-06-09 11:30:41,9,515,1332
2017-06-09 11:30:41,4,736,3893
2017-06-09 11:30:41,5,135,587
2017-06-09 11:30:41,2,315,697
2017-06-09 11:30:41,0,363,2813
2017-06-09 11:30:41,3,389,1930
2017-06-09 11:30:41,8,562,2947
2017-06-09 11:57:46,9,554,1332
2017-06-09 11:57:46,8,581,2947
2017-06-09 11:57:46,4,796,3893
2017-06-09 11:57:46,2,311,697
2017-06-09 11:57:46,0,404,2813
2017-06-09 11:57:46,7,856,2019
2017-06-09 11:57:46,5,157,587
2017-06-09 11:57:46,3,426,1930
2017-06-09 11:57:46,6,677,3113
2017-06-09 11:57:46,1,256,397
2017-06-09 12:30:41,7,912,2019
2017-06-09 12:30:41,5,179,587
2017-06-09 12:30:41,2,311,697
2017-06-09 12:30:41,9,610,1332
2017-06-09 12:30:41,0,456,2813
2017-06-09 12:30:41,8,602,2947
2017-06-09 12:30:41,1,298,397
2017-06-09 12:30:41,4,859,3893
2017-06-09 12:30:41,3,474,1930
2017-06-09 12:30:41,6,677,3113
2017-06-09 13:04:43,1,331,397
2017-06-09 13:04:43,6,686,3113
2017-06-09 13:04:43,2,319,697
2017-06-09 13:04:43,7,955,2019
2017-06-09 13:04:43,3,489,1930
2017-06-09 13:04:43,8,648,2947
2017-06-09 13:04:43,0,494,2813
2017-06-09 13:04:43,4,884,3893
2017-06-09 13:04:43,9,645,1332
2017-06-09 13:04:43,5,198,587
2017-06-09 13:30:42,5,214,587
2017-06-09 13:30:42,3,496,1930
2017-06-09 13:30:42,6,676,3113
2017-06-09 13:30:42,0,506,2813
2017-06-09 13:30:42,2,322,697
2017-06-09 13:30:42,7,987,2019
2017-06-09 13:30:42,1,353,397
2017-06-09 13:30:42,8,667,2947
2017-06-09 13:30:42,4,892,3893
2017-06-09 13:30:42,9,674,1332
2017-06-09 14:03:42,8,694,2947
2017-06-09 14:03:42,5,217,587
2017-06-09 14:03:42,6,705,3113
2017-06-09 14:03:42,4,917,3893
2017-06-09 14:03:42,9,694,1332
2017-06-09 14:03:42,1,351,397
2017-06-09 14:03:42,2,357,697
2017-06-09 14:03:42,7,1042,2019
2017-06-09 14:03:42,3,496,1930
2017-06-09 14:03:42,0,489,2813
2017-06-09 14:30:42,2,364,697
2017-06-09 14:30:42,3,506,1930
2017-06-09 14:30:42,8,692,2947
2017-06-09 14:30:42,1,353,397
2017-06-09 14:30:42,9,690,1332
2017-06-09 14:30:42,4,939,3893
2017-06-09 14:30:42,0,483,2813
2017-06-09 14:30:42,7,1045,2019
2017-06-09 14:30:42,6,696,3113
2017-06-09 14:30:42,5,218,587
2017-06-09 15:04:44,2,373,697
2017-06-09 15:04:44,4,898,3893
2017-06-09 15:04:44,3,487,1930
2017-06-09 15:04:44,5,200,587
2017-06-09 15:04:44,6,698,3113
2017-06-09 15:04:44,0,453,2813
2017-06-09 15:04:44,9,691,1332
2017-06-09 15:04:44,8,705,2947
2017-06-09 15:04:44,7,1055,2019
2017-06-09 15:04:44,1,341,397
2017-06-09 15:30:46,7,1026,2019
2017-06-09 15:30:46,0,424,2813
2017-06-09 15:30:46,3,463,1930
2017-06-09 15:30:46,9,660,1332
2017-06-09 15:30:46,6,694,3113
2017-06-09 15:30:46,4,842,3893
2017-06-09 15:30:46,1,323,397
2017-06-09 15:30:46,8,684,2947
2017-06-09 15:30:46,2,375,697
2017-06-09 15:30:46,5,189,587
2017-06-09 16:03:43,4,770,3893
2017-06-09 16:03:43,7,977,2019
2017-06-09 16:03:43,8,662,2947
2017-06-09 16:03:43,9,613,1332
2017-06-09 16:03:43,1,295,397
2017-06-09 16:03:43,0,373,2813
2017-06-09 16:03:43,6,663,3113
2017-06-09 16:03:43,2,373,697
2017-06-09 16:03:43,5,164,587
2017-06-09 16:03:43,3,430,1930
2017-06-09 16:30:43,4,685,3893
2017-06-09 16:30:43,5,142,587
2017-06-09 16:30:43,1,278,397
2017-06-09 16:30:43,9,585,1332
2017-06-09 16:30:43,6,613,3113
2017-06-09 16:30:43,3,384,1930
2017-06-09 16:30:43,0,337,2813
2017-06-09 16:30:43,2,344,697
2017-06-09 16:30:43,8,648,2947
2017-06-09 16:30:43,7,920,2019
2017-06-10 08:04:47,6,549,3113
2017-06-10 08:04:47,7,559,2019
2017-06-10 08:04:47,0,161,2813
2017-06-10 08:04:47,3,549,1930
2017-06-10 08:04:47,8,464,2947
2017-06-10 08:04:47,1,83,397
2017-06-10 08:04:47,9,310,1332
2017-06-10 08:04:47,4,1080,3893
2017-06-10 08:04:47,5,63,587
2017-06-10 08:04:47,2,258,697
2017-06-10 08:30:47,7,638,2019
2017-06-10 08:30:47,8,610,2947
2017-06-10 08:30:47,2,294,697
2017-06-10 08:30:47,0,208,2813
2017-06-10 08:30:47,6,630,3113
2017-06-10 08:30:47,4,1433,3893
2017-06-10 08:30:47,5,65,587
2017-06-10 08:30:47,1,103,397
2017-06-10 08:30:47,9,353,1332
2017-06-10 08:30:47,3,676,1930
2017-06-10 09:04:47,2,363,697
2017-06-10 09:04:47,6,764,3113
2017-06-10 09:04:47,9,406,1332
2017-06-10 09:04:47,1,132,397
2017-06-10 09:04:47,8,795,2947
2017-06-10 09:04:47,5,74,587
2017-06-10 09:04:47,3,885,1930
2017-06-10 09:04:47,4,1976,3893
2017-06-10 09:04:47,7,760,2019
2017-06-10 09:04:47,0,278,2813
2017-06-10 09:30:49,7,870,2019
2017-06-10 09:30:49,2,417,697
2017-06-10 09:30:49,0,324,2813
2017-06-10 09:30:49,1,162,397
2017-06-10 09:30:49,4,2367,3893
2017-06-10 09:30:49,8,918,2947
2017-06-10 09:30:49,9,462,1332
2017-06-10 09:30:49,6,855,3113
2017-06-10 09:30:49,5,82,587
2017-06-10 09:30:49,3,1058,1930
2017-06-10 10:03:48,9,526,1332
2017-06-10 10:03:48,2,475,697
2017-06-10 10:03:48,8,1034,2947
2017-06-10 10:03:48,3,1209,1930
2017-06-10 10:03:48,7,992,2019
2017-06-10 10:03:48,4,2703,3893
2017-06-10 10:03:48,0,376,2813
2017-06-10 10:03:48,1,195,397
2017-06-10 10:03:48,6,954,3113
2017-06-10 10:03:48,5,101,587
2017-06-10 10:30:48,1,229,397
2017-06-10 10:30:48,6,1019,3113
2017-06-10 10:30:48,2,509,697
2017-06-10 10:30:48,8,1102,2947
2017-06-10 10:30:48,7,1080,2019
2017-06-10 10:30:48,4,2815,3893
2017-06-10 10:30:48,0,425,2813
2017-06-10 10:30:48,5,122,587
2017-06-10 10:30:48,3,1247,1930
2017-06-10 10:30:48,9,580,1332
2017-06-10 10:57:52,1,244,397
2017-06-10 10:57:52,0,445,2813
2017-06-10 10:57:52,2,520,697
2017-06-10 10:57:52,4,2912,3893
2017-06-10 10:57:52,7,1121,2019
2017-06-10 10:57:52,9,610,1332
2017-06-10 10:57:52,5,153,587
2017-06-10 10:57:52,8,1129,2947
2017-06-10 10:57:52,6,1044,3113
2017-06-10 10:57:52,3,1290,1930
2017-06-10 11:30:48,9,635,1332
2017-06-10 11:30:48,8,1167,2947
2017-06-10 11:30:48,4,2957,3893
2017-06-10 11:30:48,6,1077,3113
2017-06-10 11:30:48,3,1309,1930
2017-06-10 11:30:48,0,467,2813
2017-06-10 11:30:48,5,158,587
2017-06-10 11:30:48,2,535,697
2017-06-10 11:30:48,7,1161,2019
2017-06-10 11:30:48,1,256,397
2017-06-10 11:57:49,6,1090,3113
2017-06-10 11:57:49,9,650,1332
2017-06-10 11:57:49,3,1333,1930
2017-06-10 11:57:49,5,168,587
2017-06-10 11:57:49,8,1202,2947
2017-06-10 11:57:49,2,546,697
2017-06-10 11:57:49,0,480,2813
2017-06-10 11:57:49,4,3001,3893
2017-06-10 11:57:49,7,1187,2019
2017-06-10 11:57:49,1,264,397
2017-06-10 12:30:48,5,180,587
2017-06-10 12:30:48,3,1340,1930
2017-06-10 12:30:48,1,280,397
2017-06-10 12:30:48,9,666,1332
2017-06-10 12:30:48,6,1102,3113
2017-06-10 12:30:48,2,556,697
2017-06-10 12:30:48,0,500,2813
2017-06-10 12:30:48,4,3023,3893
2017-06-10 12:30:48,8,1230,2947
2017-06-10 12:30:48,7,1213,2019
2017-06-10 13:04:49,1,302,397
2017-06-10 13:04:49,2,563,697
2017-06-10 13:04:49,8,1253,2947
2017-06-10 13:04:49,5,185,587
2017-06-10 13:04:49,0,513,2813
2017-06-10 13:04:49,9,693,1332
2017-06-10 13:04:49,6,1100,3113
2017-06-10 13:04:49,4,3033,3893
2017-06-10 13:04:49,7,1247,2019
2017-06-10 13:04:49,3,1344,1930
2017-06-10 13:30:49,9,698,1332
2017-06-10 13:30:49,6,1091,3113
2017-06-10 13:30:49,2,556,697
2017-06-10 13:30:49,7,1245,2019
2017-06-10 13:30:49,1,302,397
2017-06-10 13:30:49,0,514,2813
2017-06-10 13:30:49,3,1336,1930
2017-06-10 13:30:49,5,181,587
2017-06-10 13:30:49,4,2997,3893
2017-06-10 13:30:49,8,1228,2947
2017-06-10 14:03:49,7,1223,2019
2017-06-10 14:03:49,6,1081,3113
2017-06-10 14:03:49,0,511,2813
2017-06-10 14:03:49,8,1223,2947
2017-06-10 14:03:49,4,2976,3893
2017-06-10 14:03:49,3,1316,1930
2017-06-10 14:03:49,9,691,1332
2017-06-10 14:03:49,2,541,697
2017-06-10 14:03:49,5,170,587
2017-06-10 14:03:49,1,293,397
2017-06-10 14:30:49,4,2908,3893
2017-06-10 14:30:49,6,1056,3113
2017-06-10 14:30:49,1,286,397
2017-06-10 14:30:49,9,674,1332
2017-06-10 14:30:49,2,533,697
2017-06-10 14:30:49,8,1186,2947
2017-06-10 14:30:49,3,1285,1930
2017-06-10 14:30:49,0,494,2813
2017-06-10 14:30:49,5,163,587
2017-06-10 14:30:49,7,1198,2019
2017-06-10 14:57:54,5,146,587
2017-06-10 14:57:54,1,277,397
2017-06-10 14:57:54,9,650,1332
2017-06-10 14:57:54,0,467,2813
2017-06-10 14:57:54,4,2838,3893
2017-06-10 14:57:54,8,1153,2947
2017-06-10 14:57:54,3,1253,1930
2017-06-10 14:57:54,6,1021,3113
2017-06-10 14:57:54,7,1163,2019
2017-06-10 14:57:54,2,522,697
2017-06-10 15:30:49,2,480,697
2017-06-10 15:30:49,4,2694,3893
2017-06-10 15:30:49,8,1110,2947
2017-06-10 15:30:49,5,138,587
2017-06-10 15:30:49,7,1099,2019
2017-06-10 15:30:49,9,628,1332
2017-06-10 15:30:49,0,448,2813
2017-06-10 15:30:49,6,965,3113
2017-06-10 15:30:49,1,266,397
2017-06-10 15:30:49,3,1206,1930
2017-06-10 15:57:55,3,1144,1930
2017-06-10 15:57:55,9,603,1332
2017-06-10 15:57:55,7,1056,2019
2017-06-10 15:57:55,4,2569,3893
2017-06-10 15:57:55,5,139,587
2017-06-10 15:57:55,0,426,2813
2017-06-10 15:57:55,8,1063,2947
2017-06-10 15:57:55,1,254,397
2017-06-10 15:57:55,2,462,697
2017-06-10 15:57:55,6,928,3113
2017-06-10 16:30:49,0,390,2813
2017-06-10 16:30:49,4,2247,3893
2017-06-10 16:30:49,5,123,587
2017-06-10 16:30:49,7,983,2019
2017-06-10 16:30:49,9,568,1332
2017-06-10 16:30:49,6,850,3113
2017-06-10 16:30:49,8,980,2947
2017-06-10 16:30:49,2,424,697
2017-06-10 16:30:49,1,241,397
2017-06-10 16:30:49,3,1012,1930
2017-06-11 08:04:57,3,573,1930
2017-06-11 08:04:57,4,1158,3893
2017-06-11 08:04:57,2,323,697
2017-06-11 08:04:57,9,451,1332
2017-06-11 08:04:57,6,669,3113
2017-06-11 08:04:57,1,162,397
2017-06-11 08:04:57,8,602,2947
2017-06-11 08:04:57,7,765,2019
2017-06-11 08:04:57,5,65,587
2017-06-11 08:04:57,0,249,2813
2017-06-11 08:30:54,0,295,2813
2017-06-11 08:30:54,3,705,1930
2017-06-11 08:30:54,2,350,697
2017-06-11 08:30:54,7,826,2019
2017-06-11 08:30:54,6,736,3113
2017-06-11 08:30:54,5,73,587
2017-06-11 08:30:54,9,485,1332
2017-06-11 08:30:54,1,181,397
2017-06-11 08:30:54,8,733,2947
2017-06-11 08:30:54,4,1533,3893
2017-06-11 08:57:56,2,390,697
2017-06-11 08:57:56,0,367,2813
2017-06-11 08:57:56,7,905,2019
2017-06-11 08:57:56,3,861,1930
2017-06-11 08:57:56,8,865,2947
2017-06-11 08:57:56,4,1941,3893
2017-06-11 08:57:56,5,83,587
2017-06-11 08:57:56,1,202,397
2017-06-11 08:57:56,6,840,3113
2017-06-11 08:57:56,9,524,1332
2017-06-11 09:30:55,3,1091,1930
2017-06-11 09:30:55,5,102,587
2017-06-11 09:30:55,8,1066,2947
2017-06-11 09:30:55,2,454,697
2017-06-11 09:30:55,9,608,1332
2017-06-11 09:30:55,1,249,397
2017-06-11 09:30:55,0,443,2813
2017-06-11 09:30:55,7,1053,2019
2017-06-11 09:30:55,6,967,3113
2017-06-11 09:30:55,4,2494,3893
2017-06-11 09:57:59,6,1051,3113
2017-06-11 09:57:59,8,1179,2947
2017-06-11 09:57:59,4,2827,3893
2017-06-11 09:57:59,2,510,697
2017-06-11 09:57:59,7,1188,2019
2017-06-11 09:57:59,1,285,397
2017-06-11 09:57:59,3,1219,1930
2017-06-11 09:57:59,0,485,2813
2017-06-11 09:57:59,9,687,1332
2017-06-11 09:57:59,5,138,587
2017-06-11 10:30:54,9,764,1332
2017-06-11 10:30:54,7,1312,2019
2017-06-11 10:30:54,2,557,697
2017-06-11 10:30:54,1,321,397
2017-06-11 10:30:54,0,524,2813
2017-06-11 10:30:54,4,3043,3893
2017-06-11 10:30:54,5,176,587
2017-06-11 10:30:54,3,1319,1930
2017-06-11 10:30:54,8,1307,2947
2017-06-11 10:30:54,6,1131,3113
2017-06-11 10:57:55,3,1352,1930
2017-06-11 10:57:55,2,583,697
2017-06-11 10:57:55,6,1183,3113
2017-06-11 10:57:55,5,209,587
2017-06-11 10:57:55,1,343,397
2017-06-11 10:57:55,7,1378,2019
2017-06-11 10:57:55,9,804,1332
2017-06-11 10:57:55,4,3106,3893
2017-06-11 10:57:55,0,558,2813
2017-06-11 10:57:55,8,1364,2947
2017-06-11 11:30:59,1,337,397
2017-06-11 11:30:59,8,1381,2947
2017-06-11 11:30:59,0,555,2813
2017-06-11 11:30:59,3,1378,1930
2017-06-11 11:30:59,6,1226,3113
2017-06-11 11:30:59,9,815,1332
2017-06-11 11:30:59,2,611,697
2017-06-11 11:30:59,7,1417,2019
2017-06-11 11:30:59,5,228,587
2017-06-11 11:30:59,4,3164,3893
2017-06-11 12:03:55,2,642,697
2017-06-11 12:03:55,1,342,397
2017-06-11 12:03:55,0,562,2813
2017-06-11 12:03:55,4,3193,3893
2017-06-11 12:03:55,5,234,587
2017-06-11 12:03:55,9,829,1332
2017-06-11 12:03:55,7,1462,2019
2017-06-11 12:03:55,8,1412,2947
2017-06-11 12:03:55,3,1405,1930
2017-06-11 12:03:55,6,1268,3113
2017-06-11 12:30:56,7,1468,2019
2017-06-11 12:30:56,9,840,1332
2017-06-11 12:30:56,5,230,587
2017-06-11 12:30:56,0,567,2813
2017-06-11 12:30:56,1,347,397
2017-06-11 12:30:56,8,1422,2947
2017-06-11 12:30:56,6,1263,3113
2017-06-11 12:30:56,4,3217,3893
2017-06-11 12:30:56,3,1440,1930
2017-06-11 12:30:56,2,637,697
2017-06-11 13:04:00,4,3206,3893
2017-06-11 13:04:00,6,1274,3113
2017-06-11 13:04:00,2,651,697
2017-06-11 13:04:00,0,568,2813
2017-06-11 13:04:00,1,350,397
2017-06-11 13:04:00,5,226,587
2017-06-11 13:04:00,7,1483,2019
2017-06-11 13:04:00,9,841,1332
2017-06-11 13:04:00,8,1427,2947
2017-06-11 13:04:00,3,1434,1930
2017-06-11 13:31:01,0,567,2813
2017-06-11 13:31:01,7,1478,2019
2017-06-11 13:31:01,8,1423,2947
2017-06-11 13:31:01,5,226,587
2017-06-11 13:31:01,2,647,697
2017-06-11 13:31:01,3,1415,1930
2017-06-11 13:31:01,9,840,1332
2017-06-11 13:31:01,6,1263,3113
2017-06-11 13:31:01,4,3170,3893
2017-06-11 13:31:01,1,351,397
2017-06-11 14:04:00,3,1403,1930
2017-06-11 14:04:00,9,833,1332
2017-06-11 14:04:00,7,1471,2019
2017-06-11 14:04:00,6,1247,3113
2017-06-11 14:04:00,0,555,2813
2017-06-11 14:04:00,5,217,587
2017-06-11 14:04:00,2,647,697
2017-06-11 14:04:00,1,352,397
2017-06-11 14:04:00,8,1407,2947
2017-06-11 14:04:00,4,3138,3893
2017-06-11 14:30:56,2,620,697
2017-06-11 14:30:56,6,1209,3113
2017-06-11 14:30:56,0,546,2813
2017-06-11 14:30:56,4,3042,3893
